episode,frames,train_return,train_success,test_success_rate,ratio,epsilon,init_dist,avg_swing,pred_loss
1856,163063,-3.5493279936735918,0,nan,0.44666666666666666,0.18319999999779538,0.703643388131894,0.0670504,0.0010305575950769709
1857,163213,-3.626470609825263,0,nan,0.5133333333333333,0.18244999999779463,0.6439586648971516,0.062298298,0.0009518079061914856
1858,163363,-3.751850974842119,0,nan,0.44666666666666666,0.18169999999779388,0.6389632675761102,0.054423153,0.0010384197946405038
1859,163513,-3.783879784342212,0,nan,0.47333333333333333,0.18094999999779313,0.6170719729018724,0.056457724,0.0009906343179560888
1860,163554,-0.03817483921681708,0,0.4,0.5853658536585366,0.18074499999779292,0.5907672082683988,0.04252237,0.0010490588383839988
1861,163556,-0.0656395293896029,0,nan,1.0,0.1807299999977929,0.3781930115352678,0.3653563,0.0011880678648594767
1862,163672,-1.91853030733364,0,nan,0.47413793103448276,0.18014999999779233,0.500886168974356,0.05613858,0.001044014853662169
1863,163822,-3.85606349715561,0,nan,0.4266666666666667,0.17939999999779158,0.3801346614090828,0.049122956,0.0010430519674749423
1864,163856,-0.02215616666054876,0,nan,0.6470588235294118,0.1792299999977914,0.39183721184787895,0.03166264,0.001072260838768938
1865,163966,-2.0010041364974285,0,nan,0.5454545454545454,0.17867999999779086,0.3783587893717647,0.043152895,0.0010323110594816338
1866,164006,-0.12587228919169013,0,nan,0.65,0.17847999999779066,0.7170519821324972,0.036262207,0.0010232119049760513
1867,164156,-3.6740660855601104,0,nan,0.56,0.1777299999977899,0.4869438793631413,0.05216994,0.001033232618550149
1868,164306,-3.505805148314545,0,nan,0.5333333333333333,0.17697999999778916,0.7081977770371007,0.057791628,0.0010027242804062553
1869,164308,-0.11563696692501964,0,nan,0.5,0.17696499999778914,0.351269072226483,0.48255515,0.0011647500505205244
1870,164336,0.25521465977582314,0,nan,0.39285714285714285,0.176824999997789,0.4683363248189947,0.039607525,0.001059070995584729
1871,164337,-0.05049747468305833,0,nan,0.0,0.176814999997789,0.2849332166737376,0.655322,0.0011750445701181889
1872,164487,-3.6500272854790343,0,nan,0.5266666666666666,0.17606499999778824,0.3335110931263465,0.049493082,0.001038707040133886
1873,164551,-0.776769824079853,0,nan,0.53125,0.17574499999778792,0.6669937911763064,0.04522397,0.0009664483550295699
1874,164701,-3.5678118117849054,0,nan,0.44,0.17499499999778717,0.6678389903367844,0.057979457,0.001008794788698045
1875,164851,-3.509725957580827,0,nan,0.54,0.17424499999778642,0.3467681146246843,0.05435535,0.001022920660325326
1876,165001,-3.5298139515614055,0,nan,0.47333333333333333,0.17349499999778567,0.35591818157419564,0.051961727,0.0010278615695036328
1877,165151,-3.4101589992255357,0,nan,0.43333333333333335,0.17274499999778492,0.45621782870367505,0.05338576,0.0010349393830013773
1878,165152,-0.05049747468305833,0,nan,0.0,0.1727349999977849,0.27904312893578226,0.5376216,0.0015284004621207714
1879,165302,-3.6219710441915933,0,nan,0.5133333333333333,0.17198499999778416,0.5355474990049965,0.055127107,0.0010367835693371793
1880,165452,-3.8188412808713568,0,nan,0.48,0.1712349999977834,0.3570938429713407,0.058864046,0.0010449343116488308
1881,165602,-4.088085419464524,0,nan,0.48,0.17048499999778266,0.2713339121159255,0.07257143,0.0010585845824486267
1882,165752,-4.041319059019122,0,nan,0.44666666666666666,0.1697349999977819,0.28614230187267276,0.054910857,0.0010346475792660688
1883,165902,-3.7447621891506384,0,nan,0.47333333333333333,0.16898499999778116,0.5914885622147026,0.053283475,0.001028693134818847
1884,165902,0,0,nan,0.0,0.16897999999778116,0.3142817226609734,0.0,0.0
1885,166052,-3.4254184607035345,0,nan,0.5,0.1682299999977804,0.45992398272236346,0.057100475,0.0010134555378075068
1886,166202,-3.6063879725849217,0,nan,0.4533333333333333,0.16747999999777965,0.36119848017122785,0.05673648,0.0010044646837438147
1887,166352,-3.5805842848300684,0,nan,0.5133333333333333,0.1667299999977789,0.4340947670228625,0.056103624,0.0010430899287651603
1888,166502,-3.591715584020599,0,nan,0.49333333333333335,0.16597999999777815,0.3310893584669317,0.050111994,0.0010109841227919484
1889,166652,-4.248983447390895,0,nan,0.54,0.1652299999977774,0.43742683786843073,0.039480414,0.0010413577160215937
1890,166698,-0.3071132047861832,0,0.36,0.391304347826087,0.16499999999777717,0.5446897120250525,0.053099874,0.0009946624897724098
1891,166848,-4.091012167621166,0,nan,0.47333333333333333,0.16424999999777642,0.4768818648685105,0.054512642,0.001028720867082787
1892,166998,-4.1884719973116,0,nan,0.5066666666666667,0.16349999999777567,0.22080597023482357,0.04753287,0.001028583497585108
1893,167073,-1.0918772152333343,0,nan,0.4666666666666667,0.1631249999977753,0.5627628282900715,0.037846867,0.0010397134212932239
1894,167223,-3.727728616073949,0,nan,0.5,0.16237499999777455,0.5590503158473413,0.064204596,0.0010337527884015192
1895,167373,-3.701913026843634,0,nan,0.4533333333333333,0.1616249999977738,0.6821886787194538,0.052509796,0.0010570374206872657
1896,167425,-0.5981988683515952,0,nan,0.4423076923076923,0.16136499999777354,0.3455290072719508,0.0393643,0.0010796700270685295
1897,167456,0.09816659002683403,0,nan,0.6774193548387096,0.16120999999777338,0.48554142910366593,0.032910466,0.001057124904154109
1898,167516,-0.9012286462527254,0,nan,0.4666666666666667,0.16090999999777308,0.4327642050291291,0.033449378,0.0009842357006467257
1899,167516,0,0,nan,0.0,0.16090499999777308,0.2661849373639874,0.0,0.0
1900,167566,-0.4322482003118898,0,nan,0.48,0.16065499999777283,0.4774353673614057,0.05112633,0.0010691477125510573
1901,167641,-0.9348532460626335,0,nan,0.4266666666666667,0.16027999999777245,0.46565356563472543,0.045476034,0.0010192497699366262
1902,167791,-3.6945061537803023,0,nan,0.4866666666666667,0.1595299999977717,0.2458139991457256,0.045397624,0.001038955218779544
1903,167825,0.0053493737317521495,0,nan,0.5294117647058824,0.15935999999777153,0.6153838495206307,0.04261501,0.0010101126227870256
1904,167975,-3.8158852229767017,0,nan,0.41333333333333333,0.15860999999777078,0.4466761093026139,0.054446176,0.000999272055438875
1905,168055,-1.045908649291086,0,nan,0.425,0.15820999999777038,0.6464152949264004,0.05210349,0.0010021875274105695
1906,168056,-0.050271705042100115,0,nan,0.0,0.15819999999777037,0.12652883833226722,0.5242519,0.000991527020232752
1907,168202,-2.3717169734868064,0,nan,0.541095890410959,0.15746999999776964,0.6749488371478939,0.049339104,0.0009833869834475167
1908,168352,-3.719376532819052,0,nan,0.4066666666666667,0.1567199999977689,0.6146171327335838,0.050518826,0.0009926571933707843
1909,168502,-3.968494548398168,0,nan,0.4266666666666667,0.15596999999776814,0.3734341895808662,0.055589683,0.001015877010844027
1910,168503,-0.05048526051916885,0,nan,1.0,0.15595999999776813,0.20772694211227233,0.5113549,0.0010840694012586027
1911,168504,-0.05049712360027879,0,nan,1.0,0.15594999999776812,0.2786487089482312,0.61715853,0.0010942363005597144
1912,168654,-3.7829576848995012,0,nan,0.5266666666666666,0.15519999999776737,0.3460292584371035,0.054647043,0.0009992542713492488
1913,168787,-2.450248347588568,0,nan,0.45112781954887216,0.1545349999977667,0.45669739036880586,0.056306258,0.0010205385547842046
1914,168787,0,0,nan,0.0,0.1545299999977667,0.5386984602789983,0.0,0.0
1915,168822,-0.05576059006322309,0,nan,0.6,0.15435499999776653,0.6320779758137453,0.0447256,0.0010056993782719863
1916,168872,-0.3945871903990752,0,nan,0.3,0.15410499999776628,0.45873566558569073,0.052072268,0.0010775373748037964
1917,169022,-4.044321012104908,0,nan,0.43333333333333335,0.15335499999776553,0.548722479365047,0.05740808,0.0009844526421511545
1918,169053,0.1508743674907096,0,nan,0.5806451612903226,0.15319999999776537,0.5896752934193823,0.05592559,0.001004418088761609
1919,169106,-0.45068185212096856,0,nan,0.37735849056603776,0.1529349999977651,0.4197408251146249,0.03942704,0.0010342518634268276
1920,169168,-0.71124160742612,0,0.55,0.46774193548387094,0.1526249999977648,0.62816258482321,0.0562188,0.0009721454402859954
1921,169213,-0.23963696710380644,0,nan,0.5555555555555556,0.15239999999776457,0.4437442778171775,0.04151377,0.0010440406143768794
1922,169363,-4.01112948333121,0,nan,0.47333333333333333,0.15164999999776382,0.22130630815800467,0.05160676,0.0010542609448505875
1923,169387,0.3186655195312028,0,nan,0.75,0.1515299999977637,0.23573835490407402,0.038289234,0.001201738613114382
1924,169388,-0.05049747468305833,0,nan,1.0,0.1515199999977637,0.5247250714512706,0.60927224,0.0008716819284018129
1925,169415,0.1842102589090443,0,nan,0.5185185185185185,0.15138499999776356,0.3466221095654254,0.035651963,0.000930683239992639
1926,169565,-3.974601937551661,0,nan,0.36,0.1506349999977628,0.5768851131685939,0.049927916,0.0010268767608795316
1927,169715,-3.605041229932882,0,nan,0.4866666666666667,0.14988499999776206,0.3205618794385914,0.053588264,0.0010085713248311852
1928,169715,0,0,nan,1.0,0.14987999999776205,0.33416516223580006,0.0,0.0
1929,169745,0.1406667734764483,0,nan,0.5,0.1497299999977619,0.5748384392197596,0.03336868,0.0009886234426327671
1930,169745,0,0,nan,0.0,0.1497249999977619,0.30070990881655646,0.0,0.0
1931,169776,0.05312661498813043,0,nan,0.6451612903225806,0.14956999999776174,0.5295366117328154,0.038262088,0.0010034394227043395
1932,169816,-0.17973119177812125,0,nan,0.425,0.14936999999776154,0.6720301404159337,0.038453773,0.0009227576170815155
1933,169949,-2.2787297272185754,0,nan,0.47368421052631576,0.14870499999776088,0.5207471288350275,0.061830126,0.000968864278957997
1934,170099,-4.066631047916602,0,nan,0.42,0.14795499999776013,0.3945279411785791,0.066252284,0.0010119825279495368
1935,170249,-4.187016607139381,0,nan,0.41333333333333333,0.14720499999775938,0.39791756726326954,0.06718615,0.0010467793012503535
1936,170295,-0.32241049746358963,0,nan,0.41304347826086957,0.14697499999775915,0.624042228629121,0.04119383,0.001086124191794585
1937,170445,-3.4564164461986513,0,nan,0.4666666666666667,0.1462249999977584,0.2984815383042973,0.056027826,0.0010385134955868125
1938,170481,-0.014784791392772445,0,nan,0.5277777777777778,0.14604499999775822,0.6010939110553241,0.04293421,0.0010345639271286523
1939,170631,-4.014194198158979,0,nan,0.35333333333333333,0.14529499999775747,0.42090278938243975,0.052091613,0.0010109902693269154
1940,170781,-3.4725610693451037,0,nan,0.54,0.14454499999775672,0.5790096810262657,0.057143796,0.0009755865221571488
1941,170931,-3.47072546648439,0,nan,0.44666666666666666,0.14379499999775597,0.6456137111912206,0.058057975,0.0010088102507870645
1942,171081,-3.8700434498202005,0,nan,0.48,0.14304499999775522,0.48703854999981394,0.053393517,0.0010119948447875988
1943,171101,0.34627305176746925,0,nan,0.6,0.14294499999775512,0.11721142556695867,0.030858824,0.0009408971425727941
1944,171142,-0.1508038792231594,0,nan,0.5121951219512195,0.1427399999977549,0.3241102254443554,0.04218196,0.0009724940112990713
1945,171142,0,0,nan,1.0,0.1427349999977549,0.3194093098455969,0.0,0.0
1946,171292,-3.7159366942090197,0,nan,0.49333333333333335,0.14198499999775416,0.28117421202481757,0.04868249,0.0010429202953431134
1947,171292,0,0,nan,0.0,0.14197999999775415,0.4253048391131224,0.0,0.0
1948,171332,-0.15637867821989082,0,nan,0.75,0.14177999999775395,0.5732706653158042,0.038705837,0.0009991607548727188
1949,171482,-4.054393737062297,0,nan,0.4666666666666667,0.1410299999977532,0.4066315518252565,0.055420063,0.0009845426461348931
1950,171632,-3.975237774597478,0,0.42,0.42,0.14027999999775245,0.2638812687992585,0.06299286,0.0010042560478905217
1951,171633,-0.048397192697901124,0,nan,1.0,0.14026999999775244,0.550702025523088,0.4435931,0.0009250695875380188
1952,171666,0.1440012129597682,0,nan,0.5151515151515151,0.14010499999775228,0.6097165552241589,0.03636853,0.0010141509331085465
1953,171785,-1.935108377286701,0,nan,0.42016806722689076,0.13950999999775168,0.545006753193142,0.05346336,0.0009678830805982017
1954,171814,0.15797711012698323,0,nan,0.3793103448275862,0.13936499999775154,0.5085653103021294,0.028892979,0.0009615826054179141
1955,171964,-4.061495218594253,0,nan,0.3933333333333333,0.1386149999977508,0.2429463636684167,0.05531796,0.0010078363462040821
1956,172114,-3.7197198192976666,0,nan,0.5466666666666666,0.13786499999775004,0.3070481574435945,0.051611044,0.0009983615775126964
1957,172264,-4.150421209435455,0,nan,0.52,0.1371149999977493,0.6452863513846131,0.06741726,0.0010367227299138903
1958,172296,0.11054197405136057,0,nan,0.375,0.13695499999774913,0.45041584159337,0.04538104,0.0009764566848389222
1959,172326,0.13350293824452275,0,nan,0.4666666666666667,0.13680499999774898,0.41399002827629006,0.035568688,0.0010132298271249359
1960,172476,-3.4180552976324208,0,nan,0.44666666666666666,0.13605499999774823,0.37907972801014356,0.0634978,0.0010260216669606356
1961,172601,-2.295654722416062,0,nan,0.432,0.1354299999977476,0.48501478221949856,0.051396675,0.0010094120685243979
1962,172624,0.29386062239597766,0,nan,0.5217391304347826,0.1353149999977475,0.14688661407153952,0.023456618,0.0009852657347674603
1963,172674,-0.4016286922736323,0,nan,0.5,0.13506499999774724,0.31874472492189204,0.040835638,0.000991864936077036
1964,172749,-1.1720415454845,0,nan,0.41333333333333333,0.13468999999774686,0.4924792782869113,0.045353208,0.0009714328998234123
1965,172823,-1.06882319169932,0,nan,0.4594594594594595,0.1343199999977465,0.667196973592047,0.04048299,0.0010102035366061672
1966,172879,-0.5517519079814547,0,nan,0.39285714285714285,0.1340399999977462,0.4883218442370506,0.042178955,0.0010091204042380144
1967,172879,0,0,nan,1.0,0.1340349999977462,0.2638860119945287,0.0,0.0
1968,172880,-0.04422284121559177,0,nan,1.0,0.1340249999977462,0.46378801788664475,0.4260284,0.0009892574744299054
1969,172931,-0.43779736479812814,0,nan,0.49019607843137253,0.13376999999774594,0.33176006872811103,0.03819082,0.0009960132361704704
1970,173081,-3.952569398218837,0,nan,0.4666666666666667,0.1330199999977452,0.5643630696020407,0.06776346,0.0010174000366047645
1971,173231,-4.0260724354127095,0,nan,0.36,0.13226999999774444,0.2756661747470162,0.06045482,0.001015774185943883
1972,173232,-0.043020067613124116,0,nan,0.0,0.13225999999774443,0.5396755513108284,0.5796517,0.0010641986737027764
1973,173296,-0.8094417293464673,0,nan,0.53125,0.1319399999977441,0.29836046974936664,0.035863217,0.0010170927391754958
1974,173446,-3.7841616162521214,0,nan,0.44666666666666666,0.13118999999774336,0.509171113436544,0.051500317,0.0009736899575606609
1975,173596,-3.7196462955245537,0,nan,0.4266666666666667,0.1304399999977426,0.49894579882781276,0.053375434,0.0010165477090049535
1976,173720,-2.5362967429253267,0,nan,0.47580645161290325,0.129819999997742,0.30381096012046516,0.08592255,0.0010483349577689002
1977,173870,-3.6886793429634213,0,nan,0.37333333333333335,0.12906999999774124,0.46466831439305634,0.052371085,0.0010160648692787314
1978,173870,0,0,nan,1.0,0.12906499999774124,0.5082637477684767,0.0,0.0
1979,174020,-3.7108194710693,0,nan,0.44666666666666666,0.1283149999977405,0.3105070469009574,0.05049608,0.001052161422558129
1980,174170,-4.088655461388051,0,0.57,0.5066666666666667,0.12756499999773974,0.5669855393023148,0.05440064,0.0010343328894426426
1981,174170,0,0,nan,1.0,0.12755999999773973,0.35331212389582134,0.0,0.0
1982,174217,-0.39570954268492275,0,nan,0.425531914893617,0.1273249999977395,0.40251051950684896,0.04340866,0.000975946433213044
1983,174246,0.19744717342804996,0,nan,0.4482758620689655,0.12717999999773935,0.26990570247345674,0.028406937,0.0009342381913327323
1984,174248,-0.10345140919641493,0,nan,1.0,0.12716499999773934,0.3340619107122246,0.41723433,0.001384258284815587
1985,174300,-0.4252729661507193,0,nan,0.40384615384615385,0.12690499999773908,0.6422606544353338,0.05560212,0.0010804631682941152
1986,174450,-4.007660910672798,0,nan,0.4666666666666667,0.12615499999773833,0.2946459090833688,0.053103782,0.001031355411784413
1987,174483,0.038926831601990175,0,nan,0.3333333333333333,0.12598999999773816,0.4836385133849563,0.03882073,0.0010651221276599574
1988,174633,-3.888396763493064,0,nan,0.38,0.1252399999977374,0.3786848453808262,0.054011166,0.0010074105792834112
1989,174717,-1.2824437631591326,0,nan,0.5476190476190477,0.12481999999773699,0.3038694501518251,0.046317007,0.0009694368557012197
1990,174867,-3.7197463972991316,0,nan,0.38666666666666666,0.12406999999773624,0.3795459076461119,0.053650822,0.0009960902843158693
1991,174894,0.18697326929974878,0,nan,0.48148148148148145,0.1239349999977361,0.2836787124104471,0.039470244,0.0010578613491142514
1992,174921,0.19988732653742824,0,nan,0.5555555555555556,0.12379999999773597,0.40013076005742304,0.030843783,0.001080321795867618
1993,175071,-4.4334261546760985,0,nan,0.4266666666666667,0.12304999999773522,0.5605617993725494,0.036488824,0.0010595890813662361
1994,175071,0,0,nan,1.0,0.12304499999773522,0.268566816021759,0.0,0.0
1995,175072,-0.03600090745136672,0,nan,2.0,0.1230349999977352,0.541627237268748,0.44409612,0.001139997853897512
1996,175222,-4.147443175626767,0,nan,0.4,0.12228499999773446,0.6612495237850714,0.056862302,0.0010429827651629844
1997,175222,0,0,nan,1.0,0.12227999999773445,0.3769294968947269,0.0,0.0
1998,175250,0.11185353132074194,0,nan,0.35714285714285715,0.12213999999773431,0.3852575822712794,0.03315719,0.0009795658739416727
1999,175400,-3.6234203363532376,0,nan,0.49333333333333335,0.12138999999773356,0.2554387855696729,0.055140737,0.0010598275616454582
2000,175550,-4.105459878707169,0,nan,0.46,0.12063999999773281,0.38812059448031494,0.055547453,0.0010267186698426183
2001,175700,-3.9258711211539747,0,nan,0.5,0.11988999999773206,0.3767999525780744,0.080795676,0.0010628796075858797
2002,175728,0.2175720290718971,0,nan,0.4642857142857143,0.11974999999773192,0.4082710823311407,0.04456811,0.0010597416933576045
2003,175729,-0.04909493436211772,0,nan,0.0,0.11973999999773191,0.33500954831031104,0.606613,0.0008606802439317107
2004,175771,-0.24500958145281093,0,nan,0.42857142857142855,0.1195299999977317,0.5927272792246384,0.03838741,0.0010600666268839546
2005,175921,-3.564284464414831,0,nan,0.5,0.11877999999773095,0.48060388715272995,0.05370435,0.0009933428196624542
2006,176016,-1.667821278154915,0,nan,0.42105263157894735,0.11830499999773048,0.5771468096324653,0.05862412,0.0010154120639383204
2007,176019,-0.1593841951377121,0,nan,1.0,0.11828499999773046,0.38313841749393607,0.3670996,0.00107074566767551
2008,176019,0,0,nan,1.0,0.11827999999773045,0.3637982988109586,0.0,0.0
2009,176116,-1.8918420487963457,0,nan,0.4639175257731959,0.11779499999772997,0.2887891204639589,0.042973146,0.0010329214621997754
2010,176266,-3.902066624546001,0,0.66,0.38,0.11704499999772922,0.5464731869556096,0.062480424,0.001028402554608571
2011,176307,-0.21280320789333051,0,nan,0.5365853658536586,0.11683999999772901,0.45439267711867654,0.037009805,0.0010087682358727494
2012,176356,-0.2693220133107107,0,nan,0.4897959183673469,0.11659499999772877,0.39517192499789744,0.050497912,0.0010184058699785371
2013,176506,-4.185077819873019,0,nan,0.44666666666666666,0.11584499999772802,0.3081498336989036,0.052278187,0.0010441501182504
2014,176543,-0.09574218933677736,0,nan,0.43243243243243246,0.11565999999772783,0.5140890823208976,0.046954725,0.0010633546995892618
2015,176693,-4.144529462899451,0,nan,0.42,0.11490999999772708,0.2466331530389741,0.052738674,0.0009958876832388342
2016,176843,-3.867822858218831,0,nan,0.38,0.11415999999772633,0.2190202019751221,0.0561244,0.0010199713446975996
2017,176993,-3.5667990797430775,0,nan,0.41333333333333333,0.11340999999772558,0.6591091727571895,0.051351015,0.001043571515668494
2018,177024,0.08410508729349553,0,nan,0.4838709677419355,0.11325499999772543,0.5136117413141226,0.035542373,0.0010979599563495045
2019,177174,-3.6519253837073573,0,nan,0.43333333333333335,0.11250499999772468,0.3918842403009216,0.05745058,0.001134348861911955
2020,177324,-3.3982206355284537,0,nan,0.48,0.11175499999772393,0.5281361441171593,0.057609793,0.001046098911901936
2021,177370,-0.2155338848752727,0,nan,0.5217391304347826,0.1115249999977237,0.5849782482144867,0.06718909,0.00098892608050095
2022,177520,-4.282322953408906,0,nan,0.38,0.11077499999772294,0.3107257100343388,0.06747187,0.0010041233522739882
2023,177520,0,0,nan,0.0,0.11076999999772294,0.29931990282678433,0.0,0.0
2024,177608,-1.2424485790310724,0,nan,0.4772727272727273,0.1103299999977225,0.5381683540611288,0.051933262,0.0010373223019335207
2025,177758,-3.610926646763399,0,nan,0.46,0.10957999999772175,0.4420890427093048,0.055705234,0.0009707624936709181
2026,177908,-3.6392789035289335,0,nan,0.46,0.108829999997721,0.34645633024315314,0.04999509,0.00100292618231227
2027,178058,-3.7700430743207325,0,nan,0.5,0.10807999999772025,0.4198582490138656,0.0583889,0.0010446343675721437
2028,178132,-1.0587170444907599,0,nan,0.3918918918918919,0.10770999999771988,0.7023531307561025,0.045546014,0.0009945458929192879
2029,178282,-3.614460714524655,0,nan,0.3933333333333333,0.10695999999771913,0.36365361884855535,0.052020818,0.0010255514704234276
2030,178432,-4.008828781297095,0,nan,0.4666666666666667,0.10620999999771838,0.4408402644984758,0.054253787,0.0010341998245955134
2031,178484,-0.3586361096300583,0,nan,0.40384615384615385,0.10594999999771812,0.3184943062618022,0.039382223,0.001017663967594182
2032,178511,0.18310510985487982,0,nan,0.4074074074074074,0.10581499999771798,0.3499455969254447,0.027281301,0.001016663927455536
2033,178554,-0.20100340132964023,0,nan,0.5116279069767442,0.10559999999771777,0.6465998833521328,0.059447166,0.001020089269691515
2034,178608,-0.4718010670226167,0,nan,0.46296296296296297,0.1053299999977175,0.7671010833676665,0.054894567,0.0010247708420070853
2035,178680,-1.1080338594433479,0,nan,0.4861111111111111,0.10496999999771714,0.2442167496184452,0.036661126,0.0010009551159681804
2036,178830,-3.5557934588681173,0,nan,0.48,0.10421999999771639,0.2825247283123481,0.055973917,0.0010221271655367066
2037,178980,-4.149090660779978,0,nan,0.44666666666666666,0.10346999999771564,0.516595789300278,0.062184583,0.0010590348476155972
2038,179011,0.1202688246287914,0,nan,0.45161290322580644,0.10331499999771548,0.11957179330724382,0.04407545,0.0011036343395619864
2039,179117,-2.06497150552839,0,nan,0.5094339622641509,0.10278499999771495,0.39191535431097285,0.09225239,0.0010479280188622586
2040,179118,-0.050497375848719696,0,0.39,1.0,0.10277499999771494,0.21861702680540457,0.7162657,0.0007112242456059903
2041,179118,0,0,nan,1.0,0.10276999999771494,0.26961090328329407,0.0,0.0
2042,179268,-3.8136712475197534,0,nan,0.31333333333333335,0.10201999999771419,0.4620185967176833,0.056893222,0.0010063786770721588
2043,179269,-0.039185720893459744,0,nan,2.0,0.10200999999771418,0.2832422513421908,0.6290866,0.0011184742324985564
2044,179419,-4.024521177176365,0,nan,0.42,0.10125999999771343,0.1678728119280362,0.075087026,0.0010473776271101088
2045,179569,-4.711676385880344,0,nan,0.48,0.10050999999771268,0.3095774848783632,0.06612721,0.0010534588292163485
2046,179627,-0.5996065706378754,0,nan,0.46551724137931033,0.10021999999771239,0.435838474930354,0.10661402,0.0010346262183859303
2047,179777,-3.6184409623587372,0,nan,0.4,0.1,0.3725689018755009,0.051719222,0.001029476635546113
2048,179855,-1.139170862231372,0,nan,0.3717948717948718,0.1,0.4775244343492232,0.04899315,0.0010064812444257908
2049,179905,-0.45015267603043174,0,nan,0.42,0.1,0.6201062978809835,0.0418411,0.0010476954991463572
2050,179906,-0.04444534245910024,0,nan,1.0,0.1,0.456135580742416,0.45494714,0.0010074293822981417
2051,180056,-4.352082878214597,0,nan,0.5066666666666667,0.1,0.14485998356680269,0.03292557,0.0010981154362283026
2052,180206,-3.7694507675003734,0,nan,0.4266666666666667,0.1,0.3102607408525077,0.05053577,0.0010687472071731464
2053,180274,-0.8725817472975989,0,nan,0.45588235294117646,0.1,0.5958327279249966,0.04204314,0.0010207550748258225
2054,180337,-0.6394209842969439,0,nan,0.47619047619047616,0.1,0.48903342298531965,0.032319635,0.0010709175031580445
2055,180374,-0.07626979820186885,0,nan,0.5675675675675675,0.1,0.3681998260623123,0.0422763,0.0010520348032760259
2056,180374,0,0,nan,1.0,0.1,0.38535930548043473,0.0,0.0
2057,180524,-4.089161879708,0,nan,0.4266666666666667,0.1,0.35152389710738224,0.08482441,0.0010591067144802462
2058,180553,0.16380569106676235,0,nan,0.3448275862068966,0.1,0.4595567131629954,0.033375062,0.0010561600180969027
2059,180558,-0.18177069473318164,0,nan,0.8,0.1,0.3711179318241595,0.2615835,0.0010404470085632056
2060,180708,-3.957428840044014,0,nan,0.44,0.1,0.6368203866239452,0.052220453,0.0010936189180938527
2061,180786,-1.0943675072311134,0,nan,0.41025641025641024,0.1,0.5823764307231792,0.053024538,0.001070096878743826
2062,180903,-2.3151280646946315,0,nan,0.5384615384615384,0.1,0.45325724905079795,0.08210383,0.001071180751782038
2063,180934,0.21909260686364684,0,nan,0.3548387096774194,0.1,0.36716224701395633,0.045557227,0.001096739778257606
2064,181084,-3.9158650887047783,0,nan,0.41333333333333333,0.1,0.5291224039330732,0.055077408,0.0010560000000987202
2065,181234,-3.6951427055504387,0,nan,0.44,0.1,0.6652959630304615,0.047632918,0.0010885027881401281
2066,181384,-3.720429230989918,0,nan,0.43333333333333335,0.1,0.1822479070685876,0.05505669,0.0010645072563784197
2067,181440,-0.6006101758407333,0,nan,0.5714285714285714,0.1,0.2800408089628407,0.029126832,0.0010477338135907693
2068,181590,-4.176473169164005,0,nan,0.4666666666666667,0.1,0.46388289552566975,0.031982478,0.0010847699405470241
2069,181740,-3.8754214013468427,0,nan,0.4066666666666667,0.1,0.3913130657589904,0.053583145,0.0010417556815082206
2070,181890,-3.733301301724938,0,0.5,0.4666666666666667,0.1,0.5627752670020822,0.053974446,0.001000869852141477
2071,182040,-3.5773594267433197,0,nan,0.47333333333333333,0.1,0.4798037607044828,0.054226354,0.0010041253563637534
2072,182190,-4.184914817540082,0,nan,0.36,0.1,0.4491471072159586,0.0551599,0.0010541789905012895
2073,182226,0.07235336394694503,0,nan,0.4722222222222222,0.1,0.3604296311290539,0.044040274,0.0010014932607494604
2074,182226,0,0,nan,1.0,0.1,0.46244987798815007,0.0,0.0
2075,182376,-3.71682889440991,0,nan,0.44666666666666666,0.1,0.34972944516137455,0.063461594,0.0010270878032315523
2076,182377,-0.03900391527910502,0,nan,0.0,0.1,0.4073549906844511,0.6482769,0.0009561183687765151
2077,182427,-0.4694464791383104,0,nan,0.34,0.1,0.6434690673397511,0.047871895,0.001167330162716098
2078,182469,-0.22855174649518162,0,nan,0.5952380952380952,0.1,0.5191794593437288,0.03529195,0.0010481865243664721
2079,182619,-3.738152937752537,0,nan,0.5066666666666667,0.1,0.472070681213002,0.05404443,0.0010622076022749145
2080,182769,-3.699578390693263,0,nan,0.43333333333333335,0.1,0.3604201734989156,0.077729985,0.001015129828786788
2081,182770,-0.04905676024139263,0,nan,0.0,0.1,0.41839146109380143,0.6556704,0.0011936698574572802
2082,182920,-3.7067320464844737,0,nan,0.4066666666666667,0.1,0.18422289613167767,0.052040473,0.0010076040700854113
2083,183070,-4.063445907208984,0,nan,0.44,0.1,0.5419742868177618,0.04988124,0.0010432263849846398
2084,183071,-0.04375007002927993,0,nan,1.0,0.1,0.5024834300610912,0.47893292,0.0008387226553168148
2085,183100,0.2799814295007451,0,nan,0.4482758620689655,0.1,0.585934770047229,0.047920868,0.0011251190364168122
2086,183120,0.3873189746199589,0,nan,0.6,0.1,0.17909252340078777,0.016915794,0.0011651442968286575
2087,183270,-4.19727648537529,0,nan,0.3466666666666667,0.1,0.21847202838326618,0.054752845,0.0010348960483679548
2088,183270,0,0,nan,0.0,0.1,0.22281504794660728,0.0,0.0
2089,183294,0.3089128195665708,0,nan,0.4583333333333333,0.1,0.19087632933423204,0.037253458,0.0009149204342975281
2090,183353,-0.7561131526678944,0,nan,0.4915254237288136,0.1,0.2847955448883768,0.04179347,0.001013154694731584
