episode,frames,return,Lc,La,Lbc,explore_noise,success
15911,1205532,11.588051183819221,0.36503177881240845,-0.13441461324691772,0.0,0.06785250666666667,1
15912,1205620,-6.329303011318216,0.32323551177978516,0.4086439907550812,0.0,0.06785016,0
15913,1205658,8.862344108657428,0.6779577732086182,0.8369089365005493,0.0,0.06784914666666667,1
15914,1205808,-22.08025672373551,0.5343600511550903,0.225862056016922,0.0,0.06784514666666666,0
15915,1205850,12.758075233404869,0.5936172604560852,0.10077023506164551,0.0,0.06784402666666667,1
15916,1205900,12.685601659067874,0.7057044506072998,0.19160309433937073,0.0,0.06784269333333334,1
15917,1205938,8.443942958563746,0.3433457911014557,0.20875799655914307,0.0,0.06784168,1
15918,1205989,13.573229821838122,0.2869216799736023,0.4186461567878723,0.0,0.06784032000000001,1
15919,1206051,3.836039528320283,1.074998378753662,0.8705224990844727,0.0,0.06783866666666667,1
15920,1206153,6.3014819079952,1.3744441270828247,0.027547843754291534,0.0,0.06783594666666667,1
15921,1206190,12.516812889457299,0.27401185035705566,-0.28454992175102234,0.0,0.06783496,1
15922,1206197,-11.35625115116214,0.4319157004356384,0.11750669777393341,0.0,0.06783477333333335,0
15923,1206247,12.139868727351091,11.234783172607422,-0.5573610067367554,0.0,0.06783344,1
15924,1206288,13.609651195237157,0.29602235555648804,-0.235741525888443,0.0,0.06783234666666668,1
15925,1206350,-9.516359086707327,0.3341629207134247,-0.13502202928066254,0.0,0.06783069333333333,0
15926,1206400,-15.837110391405664,0.4425621032714844,-0.5064366459846497,0.0,0.06782936,1
15927,1206463,10.836622053487904,0.40855804085731506,-0.5813862085342407,0.0,0.06782768,1
15928,1206509,12.03619413940645,0.8190640211105347,0.8815916776657104,0.0,0.06782645333333334,1
15929,1206574,-11.233986024712468,0.7071295976638794,-0.36430177092552185,0.0,0.06782472,0
15930,1206617,7.14121722664038,0.6916546821594238,-0.5980653762817383,0.0,0.06782357333333333,1
15931,1206667,14.082749252856626,0.4157581329345703,0.4943578839302063,0.0,0.06782224,1
15932,1206705,12.722213611061028,0.44000640511512756,-0.14572741091251373,0.0,0.06782122666666668,1
15933,1206739,8.151162988956294,0.4092256426811218,-1.1008594036102295,0.0,0.06782032,1
15934,1206784,-7.3095809568667,0.790219783782959,-0.02929741144180298,0.0,0.06781912000000001,0
15935,1206840,13.834697025174615,0.2509002089500427,-0.23849914968013763,0.0,0.06781762666666667,1
15936,1206861,-11.318822822185977,0.3695722222328186,-1.5085949897766113,0.0,0.06781706666666668,0
15937,1207011,-14.070710533204483,0.4626697301864624,-0.24063284695148468,0.0,0.06781306666666667,0
15938,1207060,9.744149926038101,0.41028833389282227,-0.029258638620376587,0.0,0.06781176,1
15939,1207143,-15.917827002674022,0.30428218841552734,-0.1793244183063507,0.0,0.06780954666666666,1
15940,1207149,-9.136575464198136,0.2678346335887909,-0.0356096476316452,0.0,0.06780938666666667,0
15941,1207200,8.51351074335186,0.8270466327667236,0.16713465750217438,0.0,0.06780802666666667,1
15942,1207266,-15.062315187064875,9.570859909057617,-0.8213684558868408,0.0,0.06780626666666667,1
15943,1207298,10.26104808899305,0.2929907441139221,0.1513003557920456,0.0,0.06780541333333334,1
15944,1207330,11.496364278643698,0.45920640230178833,0.5288432836532593,0.0,0.06780456000000001,1
15945,1207364,8.606367019741047,0.4333498775959015,0.05319716036319733,0.0,0.06780365333333334,1
15946,1207395,8.317281113582684,0.2852437496185303,0.3687390387058258,0.0,0.06780282666666668,1
15947,1207545,-17.82581355529762,0.2505338191986084,-0.5745208263397217,0.0,0.06779882666666667,0
15948,1207584,-5.883693357779901,0.6031386256217957,-0.03985956311225891,0.0,0.06779778666666667,0
15949,1207632,7.395894831530053,1.784212350845337,-0.6759265661239624,0.0,0.06779650666666667,1
15950,1207677,9.803388084974983,0.5351431369781494,0.48753029108047485,0.0,0.06779530666666667,1
15951,1207703,-0.30884916164743537,0.5315418243408203,-0.36621204018592834,0.0,0.06779461333333334,1
15952,1207731,8.287631648566052,0.9158220887184143,0.22459152340888977,0.0,0.06779386666666667,1
15953,1207753,-12.766587086417367,0.39098644256591797,0.10219734907150269,0.0,0.06779328000000001,0
15954,1207800,11.683913458507494,0.3443073630332947,0.4652725160121918,0.0,0.06779202666666667,1
15955,1207950,-15.589876919242018,11.751951217651367,-0.08704206347465515,0.0,0.06778802666666667,0
15956,1207990,-11.871893064792935,0.824580192565918,-0.48476219177246094,0.0,0.06778696000000001,0
15957,1208037,9.125207200406289,0.734880805015564,-0.42599332332611084,0.0,0.06778570666666667,1
15958,1208066,6.94571797472406,1.2867827415466309,0.5499471426010132,0.0,0.06778493333333334,1
15959,1208216,-19.669520119156168,1.3535373210906982,0.012410975992679596,0.0,0.06778093333333335,0
15960,1208237,8.243537499213769,1.3403353691101074,0.12708401679992676,0.0,0.06778037333333334,1
15961,1208238,-8.12884427031747,0.5287673473358154,-0.2265910506248474,0.0,0.06778034666666667,0
15962,1208288,-12.518649827441433,8.184141159057617,-0.4424571394920349,0.0,0.06777901333333333,1
15963,1208345,-36.246917870812815,0.4926287829875946,0.19485846161842346,0.0,0.06777749333333334,0
15964,1208364,-10.375212580853466,0.28832870721817017,0.19511288404464722,0.0,0.06777698666666668,0
15965,1208387,8.155977145175566,0.5126526355743408,-0.3369583785533905,0.0,0.06777637333333333,1
15966,1208520,-44.16032616433467,0.6350618600845337,0.045300304889678955,0.0,0.06777282666666667,0
15967,1208572,-3.589436262738867,0.5609652400016785,-0.26507478952407837,0.0,0.06777144,0
15968,1208592,-11.579936375121601,0.4405156970024109,-1.0430978536605835,0.0,0.06777090666666667,0
15969,1208681,-27.900823215808828,0.43951207399368286,0.1952655166387558,0.0,0.06776853333333334,0
15970,1208702,7.736952989072988,0.7674351930618286,-0.5044387578964233,0.0,0.06776797333333334,1
15971,1208741,-6.6109778049440795,1.0105533599853516,-0.019193455576896667,0.0,0.06776693333333333,0
15972,1208762,7.720210517981254,0.6623157262802124,-0.6165637969970703,0.0,0.06776637333333334,1
15973,1208853,-17.819703249790685,0.6511722803115845,-0.10106232762336731,0.0,0.06776394666666667,1
15974,1208878,-3.2728893874824294,5.722733974456787,-1.2026655673980713,0.0,0.06776328000000001,1
15975,1208921,5.353233821168839,2.0105140209198,-0.2714034914970398,0.0,0.06776213333333334,1
15976,1208941,7.7535540038859585,0.7780015468597412,0.02112625539302826,0.0,0.0677616,1
15977,1208996,-36.356374492518185,0.6361308693885803,0.16075804829597473,0.0,0.06776013333333333,0
15978,1209036,10.319295408529698,0.6290846467018127,-0.24825230240821838,0.0,0.06775906666666667,1
15979,1209038,-10.287171927954557,0.515803337097168,-1.2767682075500488,0.0,0.06775901333333334,0
15980,1209127,-6.319804892541299,0.4561389684677124,0.27534788846969604,0.0,0.06775664,1
15981,1209161,3.549261438115183,1.5100915431976318,0.3305610418319702,0.0,0.06775573333333335,1
15982,1209193,-6.909795519230831,0.9462311267852783,0.9100203514099121,0.0,0.06775488,0
15983,1209343,-44.86710177825897,0.3408612906932831,0.7375808954238892,0.0,0.06775088000000001,0
15984,1209369,9.785309242445273,0.628987193107605,-0.5999085307121277,0.0,0.06775018666666667,1
15985,1209417,-9.242213460377327,0.4764415919780731,0.4423878490924835,0.0,0.06774890666666666,0
15986,1209567,-18.140792379364076,1.4146485328674316,0.05741336941719055,0.0,0.06774490666666667,0
15987,1209592,-11.134855363586434,0.6966762542724609,-0.013951390981674194,0.0,0.06774424000000001,0
15988,1209640,10.186553462851814,0.587664783000946,0.24702344834804535,0.0,0.06774296,1
15989,1209767,4.79629321460936,2.0601367950439453,0.07613373547792435,0.0,0.06773957333333333,1
15990,1209792,7.854445643179686,0.550308108329773,0.45750176906585693,0.0,0.06773890666666668,1
15991,1209855,10.623907629191951,0.641046941280365,0.2458755373954773,0.0,0.06773722666666668,1
15992,1209914,7.420211619589951,0.41649407148361206,-0.2880493700504303,0.0,0.06773565333333334,1
15993,1210064,-21.668519409776124,8.083768844604492,0.05578106641769409,0.0,0.06773165333333334,0
15994,1210123,7.804424314315041,1.44498610496521,-0.07203525304794312,0.0,0.06773008,1
15995,1210200,-12.85344757265538,8.651752471923828,-0.20218758285045624,0.0,0.06772802666666666,0
15996,1210242,9.474050055229828,0.8557620048522949,0.3408758044242859,0.0,0.06772690666666667,1
15997,1210273,10.344976203102561,0.4421597123146057,-0.16539990901947021,0.0,0.06772608000000001,1
15998,1210321,9.206537221706352,0.9300205707550049,0.43071693181991577,0.0,0.0677248,1
15999,1210351,13.152384873740711,0.7753226161003113,0.29317566752433777,0.0,0.067724,1
16000,1210395,-3.175938080808086,0.7447068691253662,-0.08030637353658676,0.0,0.06772282666666668,1
16001,1210479,-44.9444358502289,0.4095064401626587,0.09125854074954987,0.0,0.06772058666666667,0
16002,1210598,-33.30914129844666,0.7099311351776123,0.9404295086860657,0.0,0.06771741333333334,0
16003,1210662,-10.775165195377738,0.6341848373413086,0.06430575251579285,0.0,0.06771570666666668,0
16004,1210685,10.75912347336805,0.9732757806777954,1.5966885089874268,0.0,0.06771509333333334,1
16005,1210732,-11.272523615915201,0.2864866554737091,0.03995378315448761,0.0,0.06771384,1
16006,1210799,-7.738947355669347,0.29204195737838745,-0.2663045823574066,0.0,0.06771205333333334,0
16007,1210824,8.986439035994021,0.7252503633499146,0.9209663271903992,0.0,0.06771138666666668,1
16008,1210884,10.625154036484856,0.5283335447311401,0.8403015732765198,0.0,0.06770978666666667,1
16009,1210918,7.514830124616273,0.4545237720012665,-0.21191595494747162,0.0,0.06770888,1
16010,1210952,4.41248235012436,0.600116491317749,-0.13104379177093506,0.0,0.06770797333333334,1
16011,1211008,-3.7612741689338476,0.6200969815254211,0.1118236780166626,0.0,0.06770648000000001,0
16012,1211057,-8.206349912859988,0.5161573886871338,-0.08025987446308136,0.0,0.06770517333333334,0
16013,1211207,-21.402218102103788,0.6167289614677429,1.249035358428955,0.0,0.06770117333333334,0
16014,1211234,10.323108081518109,0.4888828992843628,1.4329558610916138,0.0,0.06770045333333334,1
16015,1211257,8.664397131233034,0.5068016052246094,-0.28681668639183044,0.0,0.06769984000000001,1
16016,1211407,-16.819960716725063,0.37199920415878296,0.7473931312561035,0.0,0.06769584000000001,0
16017,1211501,-12.882623047946591,0.6120120882987976,0.912050724029541,0.0,0.06769333333333334,0
16018,1211507,-11.411343050249558,0.6029600501060486,0.7139196395874023,0.0,0.06769317333333333,0
16019,1211547,-33.28410426108182,2.5026204586029053,1.0841643810272217,0.0,0.06769210666666667,0
16020,1211697,-19.555167090638562,0.7122730016708374,0.6432912349700928,0.0,0.06768810666666666,0
16021,1211747,10.938513573353777,0.3277043104171753,0.6808985471725464,0.0,0.06768677333333334,1
16022,1211790,11.212888911462313,1.2649180889129639,-0.19098502397537231,0.0,0.06768562666666667,1
16023,1211940,-15.368389352095253,2.451997756958008,0.8040034174919128,0.0,0.06768162666666667,0
16024,1211998,11.917791140051957,0.5835362672805786,1.0259286165237427,0.0,0.06768008,1
16025,1212045,9.755861944372043,0.5967446565628052,0.6305834650993347,0.0,0.06767882666666666,1
16026,1212100,14.134199322719073,0.49936890602111816,1.3424434661865234,0.0,0.06767736,1
16027,1212145,9.185198333121305,0.5264438390731812,-0.0250789076089859,0.0,0.06767616000000001,1
16028,1212167,9.021673082305888,6.984964847564697,0.06311064958572388,0.0,0.06767557333333334,1
16029,1212240,10.434685858785134,12.901650428771973,0.6588677167892456,0.0,0.06767362666666668,1
16030,1212384,-15.392112420297668,2.282648801803589,0.4952439069747925,0.0,0.06766978666666668,0
16031,1212534,-18.119038239329424,0.823464035987854,-0.11966980993747711,0.0,0.06766578666666667,0
16032,1212583,-4.694139476624825,0.8558154106140137,0.36142241954803467,0.0,0.06766448,0
16033,1212663,-18.399207327637587,0.8819234371185303,1.1398777961730957,0.0,0.06766234666666668,0
16034,1212813,-14.425252002699319,7.9126434326171875,0.34438246488571167,0.0,0.06765834666666667,0
16035,1212868,7.181998594885265,0.7636908888816833,0.7794631719589233,0.0,0.06765688,1
16036,1213015,0.24112273427435937,0.5830686092376709,1.1322500705718994,0.0,0.06765296000000001,1
16037,1213075,11.71911208898553,0.5639330148696899,1.2899696826934814,0.0,0.06765136000000001,1
16038,1213123,11.572139431301975,0.6249469518661499,0.4143410921096802,0.0,0.06765008,1
16039,1213132,-10.236092880683659,0.5129402875900269,0.6159515976905823,0.0,0.06764984,0
16040,1213180,7.827854705178874,8.127158164978027,0.504305899143219,0.0,0.06764856,1
16041,1213222,10.232538675262271,5.622467994689941,0.7519439458847046,0.0,0.06764744,1
16042,1213372,-21.21961737149395,0.41219809651374817,0.8882413506507874,0.0,0.06764344,0
16043,1213374,-9.699987215336531,0.49965113401412964,1.0548865795135498,0.0,0.06764338666666667,0
16044,1213524,-53.18199576179981,0.5696585178375244,1.0333585739135742,0.0,0.06763938666666666,0
16045,1213674,-36.98179801603965,0.7674285173416138,1.2184276580810547,0.0,0.06763538666666667,0
16046,1213824,-52.67401931797217,1.1533913612365723,1.0792899131774902,0.0,0.06763138666666668,0
16047,1213974,-25.23752303872174,7.489416122436523,1.1592588424682617,0.0,0.06762738666666668,0
16048,1214124,-37.39820125515365,0.7363343834877014,1.3043471574783325,0.0,0.06762338666666667,0
16049,1214274,-29.27548819014102,0.3727969527244568,1.746330738067627,0.0,0.06761938666666667,0
16050,1214297,8.649081889626983,0.378645658493042,0.9159612059593201,0.0,0.06761877333333334,1
16051,1214405,-11.429241586746759,0.45520859956741333,0.2591879367828369,0.0,0.06761589333333334,0
16052,1214555,-16.728993299903,0.7198724150657654,1.1305776834487915,0.0,0.06761189333333334,0
16053,1214577,7.565255536894996,0.6469742655754089,1.1296052932739258,0.0,0.06761130666666668,1
16054,1214727,-26.457812818453466,1.0570287704467773,1.2999403476715088,0.0,0.06760730666666667,0
16055,1214776,6.199588932063097,1.4042766094207764,1.0610206127166748,0.0,0.067606,1
16056,1214926,-40.490035151776894,0.3640840947628021,1.492419719696045,0.0,0.067602,0
16057,1215076,-15.366807715855732,0.5645109415054321,0.26202765107154846,0.0,0.067598,0
16058,1215179,-35.802596255398186,0.46713393926620483,0.4092797636985779,0.0,0.06759525333333334,0
16059,1215258,-28.41677263796284,1.3045854568481445,1.0083825588226318,0.0,0.06759314666666667,0
16060,1215304,7.799232531611841,8.452667236328125,1.0627840757369995,0.0,0.06759192,1
16061,1215354,-19.957944902832644,11.15481948852539,0.35455426573753357,0.0,0.06759058666666667,0
16062,1215432,-9.74964675325192,5.176736831665039,1.8925282955169678,0.0,0.06758850666666667,1
16063,1215455,8.049262813726811,0.28971612453460693,0.6881864070892334,0.0,0.06758789333333334,1
16064,1215475,-10.640245755670463,1.0797382593154907,1.2974947690963745,0.0,0.06758736000000001,0
16065,1215579,-13.034095671161136,0.604422390460968,1.1313931941986084,0.0,0.06758458666666667,0
16066,1215664,-10.95688177937951,3.9263343811035156,1.294295310974121,0.0,0.06758232,0
16067,1215760,-7.773387878693036,0.6473604440689087,0.9506025314331055,0.0,0.06757976,0
16068,1215811,7.749745377811919,1.2369048595428467,0.8348179459571838,0.0,0.06757840000000001,1
16069,1215866,10.59644886069139,0.23820872604846954,0.3874076008796692,0.0,0.06757693333333334,1
16070,1215936,-5.884848931092014,0.5418652892112732,1.3797240257263184,0.0,0.06757506666666667,0
16071,1215937,-8.090342281076902,1.2092243432998657,1.3797240257263184,0.0,0.06757504,0
16072,1216087,-14.54775895741557,1.1100800037384033,1.4674311876296997,0.0,0.06757104,0
16073,1216155,-33.77120901925423,0.45642685890197754,1.3571021556854248,0.0,0.06756922666666668,0
16074,1216276,-15.59800578417693,4.057955265045166,1.1232504844665527,0.0,0.06756600000000001,0
16075,1216426,-15.36662465793247,0.42943406105041504,0.7741168737411499,0.0,0.06756200000000001,0
16076,1216538,-15.29429613521225,0.49762868881225586,1.1890804767608643,0.0,0.06755901333333333,0
16077,1216546,-12.684684802234987,0.6050378084182739,1.0680062770843506,0.0,0.0675588,0
16078,1216598,9.344580312694088,0.6233614683151245,1.2268025875091553,0.0,0.06755741333333334,1
16079,1216632,-13.787384881747329,10.58168888092041,1.3566653728485107,0.0,0.06755650666666667,1
16080,1216714,-15.228480716793548,0.8153939247131348,0.8533008098602295,0.0,0.06755432,1
16081,1216864,-11.411579706215505,0.65971839427948,1.176682710647583,0.0,0.06755032,0
16082,1216949,4.420175569578115,11.25722599029541,1.1440865993499756,0.0,0.06754805333333333,1
16083,1217028,-10.647568522226692,9.089571952819824,-0.0338955819606781,0.0,0.06754594666666666,0
16084,1217178,-15.236045726645724,5.962037086486816,1.652424693107605,0.0,0.06754194666666667,0
16085,1217196,6.538002113041507,0.4794933795928955,1.369454026222229,0.0,0.06754146666666667,1
16086,1217249,-9.74905533514238,0.5662686228752136,0.7376147508621216,0.0,0.06754005333333334,0
16087,1217289,5.983538789598587,0.40293508768081665,2.008551597595215,0.0,0.06753898666666666,1
16088,1217308,5.39732266445862,0.544611394405365,1.4524521827697754,0.0,0.06753848000000001,1
16089,1217391,-43.350597752952574,2.8506805896759033,1.1403387784957886,0.0,0.06753626666666668,0
16090,1217399,-12.254702085145697,0.8854963779449463,1.42528235912323,0.0,0.06753605333333335,0
16091,1217434,8.604390629509533,0.4791145324707031,1.9548985958099365,0.0,0.06753512,1
16092,1217457,8.501561721549285,0.4127405881881714,1.2697477340698242,0.0,0.06753450666666667,1
16093,1217502,8.407991522847611,1.0902594327926636,0.9198648929595947,0.0,0.06753330666666668,1
16094,1217652,-16.23091399215226,0.5260758996009827,1.308714509010315,0.0,0.06752930666666668,0
16095,1217730,-13.663867011156352,8.63551139831543,0.5564898252487183,0.0,0.06752722666666666,0
16096,1217779,-14.915148672853286,0.7271435260772705,1.412214994430542,0.0,0.06752592,1
16097,1217803,8.54320810482658,1.3091448545455933,1.4936785697937012,0.0,0.06752528000000001,1
16098,1217852,8.422581841372391,9.403018951416016,1.450514316558838,0.0,0.06752397333333335,1
16099,1218002,-32.80937747586093,10.288602828979492,0.7554416656494141,0.0,0.06751997333333334,0
16100,1218050,7.774967961626966,0.49315109848976135,0.8684495091438293,0.0,0.06751869333333334,1
16101,1218104,-15.475998134478736,0.7910412549972534,1.3862992525100708,0.0,0.06751725333333333,1
16102,1218254,-25.683751891976588,0.39097946882247925,1.847116470336914,0.0,0.06751325333333333,0
16103,1218404,-18.85029296605299,0.6862939596176147,1.9048179388046265,0.0,0.06750925333333334,0
16104,1218428,8.50726500429628,1.7984068393707275,1.522116780281067,0.0,0.06750861333333333,1
16105,1218560,11.541805533153688,0.4421612024307251,0.8452816009521484,0.0,0.06750509333333334,1
16106,1218584,9.19703801071515,1.1303739547729492,1.1821413040161133,0.0,0.06750445333333334,1
16107,1218624,12.325950829661341,1.3169500827789307,1.3358219861984253,0.0,0.06750338666666666,1
16108,1218774,-42.448984108930944,0.35319799184799194,1.0761117935180664,0.0,0.06749938666666667,0
16109,1218781,-13.12648921899034,8.272445678710938,1.449810266494751,0.0,0.06749920000000001,0
16110,1218905,4.00081834700125,0.3818587064743042,1.1444416046142578,0.0,0.06749589333333333,1
16111,1219016,-12.661131519559731,0.2279966175556183,1.2591066360473633,0.0,0.06749293333333334,0
16112,1219067,-7.276497065738976,0.32735201716423035,1.391002893447876,0.0,0.06749157333333333,0
16113,1219149,10.462591720271542,2.9413671493530273,0.968129575252533,0.0,0.06748938666666668,1
16114,1219228,-6.964864299781101,0.7753368616104126,1.2542346715927124,0.0,0.06748728000000001,0
16115,1219378,-14.437712526228468,25.742568969726562,0.5869756937026978,0.0,0.06748328,0
16116,1219528,-15.931529999515131,0.9327347278594971,0.36233198642730713,0.0,0.06747928,0
16117,1219600,-19.32348473529033,1.7913120985031128,1.761446237564087,0.0,0.06747736000000001,1
16118,1219639,9.977608037730576,1.1391222476959229,1.7327723503112793,0.0,0.06747632,1
16119,1219683,9.7666835339177,0.4600888192653656,1.4339509010314941,0.0,0.06747514666666668,1
16120,1219740,-13.173331108485174,0.3679397702217102,1.9058115482330322,0.0,0.06747362666666668,0
16121,1219814,-13.336970129340695,0.7088730335235596,1.4541027545928955,0.0,0.06747165333333334,0
16122,1219855,10.857895699109713,3.4169507026672363,1.114995002746582,0.0,0.06747056000000001,1
16123,1219877,-18.10811387983028,3.0314197540283203,0.7010793685913086,0.0,0.06746997333333334,0
16124,1219878,-8.145429823556999,0.5401783585548401,0.6714369058609009,0.0,0.06746994666666667,0
16125,1219938,12.293342610593777,0.7532305121421814,0.8461876511573792,0.0,0.06746834666666668,1
16126,1219994,-12.244214848401036,0.47617238759994507,1.3037598133087158,0.0,0.06746685333333334,1
16127,1220078,-3.9529357142555,0.522454023361206,1.311753273010254,0.0,0.06746461333333334,0
16128,1220155,-5.03985954582326,0.9481773376464844,1.972504734992981,0.0,0.06746256,0
16129,1220230,-16.56746940180302,1.801598072052002,0.805726170539856,0.0,0.06746056,0
16130,1220250,-11.368571022330135,0.4963151514530182,0.9922339916229248,0.0,0.06746002666666667,0
16131,1220306,-34.095332081304555,0.3331320285797119,0.7398476600646973,0.0,0.06745853333333335,0
16132,1220373,13.837648618872665,21.35032081604004,1.3479764461517334,0.0,0.06745674666666668,1
16133,1220523,-14.323951294780624,0.4667332172393799,0.9113447666168213,0.0,0.06745274666666667,0
16134,1220543,-12.08703537025698,0.5361980199813843,0.7559572458267212,0.0,0.06745221333333334,0
16135,1220569,-8.907247619813747,0.38833051919937134,0.8225314617156982,0.0,0.06745152000000001,0
16136,1220616,-8.506108930534008,0.3097497522830963,1.3963356018066406,0.0,0.06745026666666668,0
16137,1220711,-40.723337842904314,8.524456024169922,0.833644688129425,0.0,0.06744773333333334,0
16138,1220729,-11.114884083261858,0.5739941596984863,1.5691596269607544,0.0,0.06744725333333335,0
16139,1220879,-24.929703019474438,0.3591281771659851,0.6340240836143494,0.0,0.06744325333333334,0
16140,1220936,12.875327803875088,0.8073921203613281,-0.44142988324165344,0.0,0.06744173333333334,1
16141,1220987,14.80822176523791,8.907581329345703,1.0538933277130127,0.0,0.06744037333333333,1
16142,1221031,-5.533345239801289,0.4215357303619385,0.8876296281814575,0.0,0.0674392,0
16143,1221080,-7.1502857250725365,0.530274510383606,0.12132734060287476,0.0,0.06743789333333333,0
16144,1221115,7.007109716691806,0.48746010661125183,0.9788532853126526,0.0,0.06743696,1
16145,1221165,7.331295904816315,0.5357223749160767,0.1805741935968399,0.0,0.06743562666666666,1
16146,1221243,10.213058290509936,7.572591781616211,0.5816643834114075,0.0,0.06743354666666668,1
16147,1221281,-11.86345225471883,0.35882073640823364,0.5468369126319885,0.0,0.06743253333333334,1
16148,1221317,-6.243010658480193,0.48096197843551636,1.29176664352417,0.0,0.06743157333333333,0
16149,1221361,6.945520527884269,8.201637268066406,0.9591478109359741,0.0,0.0674304,1
16150,1221419,-17.520681583177804,7.937151908874512,0.9317114353179932,0.0,0.06742885333333334,0
16151,1221483,-7.721605135864209,0.6749046444892883,1.0812938213348389,0.0,0.06742714666666667,0
16152,1221523,9.961742180552076,1.3044036626815796,0.6695050001144409,0.0,0.06742608,1
16153,1221528,-13.96385651448505,0.4573374390602112,-0.3469424843788147,0.0,0.06742594666666668,0
16154,1221596,-10.37171754991517,0.4441678524017334,0.9245027303695679,0.0,0.06742413333333333,0
16155,1221746,-18.066429865984485,0.28225183486938477,0.9416197538375854,0.0,0.06742013333333334,0
16156,1221788,9.062353886901214,0.3185649514198303,0.7974118590354919,0.0,0.06741901333333333,1
16157,1221836,8.800195062788742,0.3692411482334137,0.632222592830658,0.0,0.06741773333333334,1
16158,1221934,-13.475374190369363,0.5530966520309448,0.7101855278015137,0.0,0.06741512,0
16159,1221974,6.310488868785503,0.5998103618621826,0.7939549088478088,0.0,0.06741405333333333,1
16160,1222019,-31.891796201244784,0.6601194143295288,1.0457123517990112,0.0,0.06741285333333333,0
16161,1222062,7.116291875971095,0.2832234799861908,1.1073756217956543,0.0,0.06741170666666667,1
16162,1222125,-30.85176648878418,2.0589380264282227,0.271542489528656,0.0,0.06741002666666668,0
16163,1222168,8.0638330544258,0.35968905687332153,0.9557130336761475,0.0,0.06740888,1
16164,1222212,-26.81310204336612,11.202919960021973,1.267939567565918,0.0,0.06740770666666668,0
16165,1222362,-22.00005178924854,2.474060535430908,0.6112170815467834,0.0,0.06740370666666667,0
16166,1222374,-18.189136234820893,1.4758005142211914,0.9000678062438965,0.0,0.06740338666666668,0
16167,1222524,-33.318965471218426,0.32218676805496216,0.8551284074783325,0.0,0.06739938666666667,0
16168,1222566,10.011711694044834,0.40665632486343384,0.5836626291275024,0.0,0.06739826666666668,1
16169,1222624,-12.444449273671308,0.7495146989822388,-0.030884310603141785,0.0,0.06739672000000001,0
16170,1222774,-16.26181998957587,4.5507659912109375,0.7925779223442078,0.0,0.06739272,0
16171,1222824,10.16806837735017,0.5168482661247253,0.9226256012916565,0.0,0.06739138666666666,1
16172,1222861,-7.458901430539506,1.9519264698028564,0.7177226543426514,0.0,0.0673904,0
16173,1222908,-11.34756568683304,0.3340136408805847,1.3635584115982056,0.0,0.06738914666666668,0
16174,1222926,-12.602099098791342,1.83852219581604,0.1686198115348816,0.0,0.06738866666666668,0
16175,1222967,-11.378086112869342,0.6776934266090393,0.8840513229370117,0.0,0.06738757333333334,0
16176,1223056,-6.735852606866365,0.884171724319458,0.8305846452713013,0.0,0.0673852,0
16177,1223123,9.286599240482463,0.45486003160476685,0.43241530656814575,0.0,0.06738341333333334,1
16178,1223273,-35.4004882121406,1.9089723825454712,0.7354944944381714,0.0,0.06737941333333333,0
16179,1223301,9.762754592180126,0.39494091272354126,-0.060191184282302856,0.0,0.06737866666666667,1
16180,1223451,-17.978404728398818,0.28195011615753174,0.1521616280078888,0.0,0.06737466666666667,0
16181,1223601,-20.928796129510992,0.222720205783844,1.2045332193374634,0.0,0.06737066666666666,0
16182,1223627,11.068237632027117,0.5186291337013245,0.6552910804748535,0.0,0.06736997333333333,1
16183,1223703,9.04859127451671,8.394597053527832,0.5791842937469482,0.0,0.06736794666666668,1
16184,1223723,7.551863973128569,0.39276838302612305,1.6681103706359863,0.0,0.06736741333333335,1
16185,1223838,-23.580124588954313,17.876014709472656,0.8763576149940491,0.0,0.06736434666666667,1
16186,1223845,-8.988062480203153,0.6947942972183228,0.7466351985931396,0.0,0.06736416,0
16187,1223912,9.17866691548371,0.4070107042789459,0.22238820791244507,0.0,0.06736237333333334,1
16188,1224038,-15.046179767916888,0.477935791015625,0.1972799301147461,0.0,0.06735901333333333,0
16189,1224188,-11.117171225208967,0.33563515543937683,0.3316085636615753,0.0,0.06735501333333334,0
16190,1224338,-16.115709931628835,0.5380674004554749,0.3231584429740906,0.0,0.06735101333333335,0
16191,1224378,8.001031504279638,0.6107372045516968,0.08292408287525177,0.0,0.06734994666666667,1
16192,1224454,11.058697263697198,0.34320423007011414,0.8070192337036133,0.0,0.06734792,1
16193,1224604,-21.629490237193682,0.4812053442001343,0.49847251176834106,0.0,0.06734392,0
16194,1224654,-6.395744666531659,0.2382148951292038,0.7122995853424072,0.0,0.06734258666666668,0
16195,1224679,9.596459072815797,0.462184339761734,-0.16081295907497406,0.0,0.06734192,1
16196,1224711,11.124328678169748,0.41096851229667664,0.30653631687164307,0.0,0.06734106666666667,1
16197,1224758,8.068217175318594,0.23423033952713013,1.1946592330932617,0.0,0.06733981333333333,1
16198,1224825,9.089902821790478,0.2748933732509613,0.0008521974086761475,0.0,0.06733802666666666,1
16199,1224864,-17.7358384251738,0.2832995653152466,-0.049399733543395996,0.0,0.06733698666666668,0
16200,1224904,-11.4496231740364,1.5685969591140747,-0.19055017828941345,0.0,0.06733592000000001,0
16201,1224945,7.311333175443195,0.5410327911376953,0.28403520584106445,0.0,0.06733482666666668,1
16202,1224946,-8.07141341852149,0.4878696799278259,0.6149805784225464,0.0,0.0673348,0
